id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
617575631,53.592509,8.5643773,0,4,0.35011764705882353,11.546587807518176,2022-03-14,Bremen
1305577597,53.5945938,8.5488667,2,6,0.2954019607843138,18.160626271162936,2022-03-14,Bremen
1342407391,53.5896068,8.5623679,0,5,0.4208749999999999,24.91669853015751,2022-03-14,Bremen
2162693067,51.5119713,7.9411102,0,3,0.3149166666666667,9.386209374597973,2022-03-14,Bremen
2162693068,51.5125443,7.9364354,0,2,0.2930588235294117,17.445873110925284,2022-03-14,Bremen
3688591839,53.1437818,8.7430179,2,6,0.3767990196078431,6.250392894527536,2022-03-14,Bremen
3709767711,53.1425776,8.7463536,0,4,0.38916666666666666,19.82129786309175,2022-03-14,Bremen
4767958197,53.5906983,8.5579282,0,5,0.35807843137254897,16.622903791654984,2022-03-14,Bremen
6749276966,53.1338726,8.7096815,2,6,0.21855392156862746,8.654752212337465,2022-03-14,Bremen
99485451,53.8044097,10.3276698,2,6,0.6266617647058824,10.05062231273126,2022-03-14,Schleswig-Holstein
272115320,54.1758768,8.8684483,0,2,0.6017377450980391,6.749404244974625,2022-03-14,Schleswig-Holstein
272116030,54.1741294,8.883823,0,3,0.28236029411764707,7.804348868870888,2022-03-14,Schleswig-Holstein
272116168,54.2683737,9.0135722,0,2,0.3281623931623931,6.59765698308818,2022-03-14,Schleswig-Holstein
272116738,53.9025963,9.0832555,2,6,0.3652794117647059,16.926733857319032,2022-03-14,Schleswig-Holstein
272116744,53.9018261,9.086402,0,4,0.4150906862745099,13.93618632072904,2022-03-14,Schleswig-Holstein
272116745,53.8999107,9.0849604,0,5,0.4537352941176471,10.651689302226817,2022-03-14,Schleswig-Holstein
272117082,54.1720392,8.8521303,0,2,0.4984142156862745,12.486382791924184,2022-03-14,Schleswig-Holstein
272117084,54.1755433,8.8517023,0,1,0.5623039215686274,7.841407876857777,2022-03-14,Schleswig-Holstein
272117094,54.1718162,8.8830947,0,4,0.32018627450980397,22.451347416631627,2022-03-14,Schleswig-Holstein
272117175,54.1771355,8.8614588,0,2,0.47494852941176474,6.062009685024214,2022-03-14,Schleswig-Holstein
272117178,54.1785365,8.8745297,0,2,0.5052279411764705,8.74599261480789,2022-03-14,Schleswig-Holstein
272117182,54.1807862,8.8738395,2,6,0.3194828431372549,10.843964456317714,2022-03-14,Schleswig-Holstein
272130352,53.9280603,8.9934196,0,5,0.5093014705882353,8.319272638473212,2022-03-14,Schleswig-Holstein
272130560,53.9385523,8.9359596,0,1,0.3620294117647059,28.516147962101275,2022-03-14,Schleswig-Holstein
272130676,53.9257406,8.9459807,0,2,0.3268702865761689,13.496378013401728,2022-03-14,Schleswig-Holstein
272131989,53.9318669,8.9415837,0,3,0.49339460784313727,22.614495325207223,2022-03-14,Schleswig-Holstein
272133211,54.0117873,8.914809,0,5,0.5194387254901961,5.455218348182721,2022-03-14,Schleswig-Holstein
