id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
2036457529,53.958768,8.9671994,0,1,0.630328431372549,7.806876373138193,2022-03-14,Schleswig-Holstein
3602182042,54.0069768,9.0763681,0,1,0.3962769607843137,8.323839870800535,2022-03-14,Schleswig-Holstein
1618652025,53.9206176,8.9556824,0,3,0.4342131724484666,6.046010362832729,2022-03-14,Schleswig-Holstein
656198169,54.5146094,11.0557126,0,2,0.2956988436400201,7.355107661719818,2022-03-14,Schleswig-Holstein
360596524,53.5213832,9.4625547,2,6,0.3555857843137255,16.701286472186865,2022-03-14,Niedersachsen
272115320,54.1758768,8.8684483,0,2,0.6017377450980391,6.749404244974625,2022-03-14,Schleswig-Holstein
3988732594,54.6948391,9.2863128,0,2,0.2624240196078432,9.205421063348194,2022-03-14,Schleswig-Holstein
117664476,53.5313583,7.2331746,2,6,0.2441348039215686,16.370184174184118,2022-03-14,Niedersachsen
2078462552,54.0127578,8.9132861,0,2,0.4986470588235295,16.902443172772625,2022-03-14,Schleswig-Holstein
1316431440,54.1418238,10.892161,2,6,0.3289436274509804,6.85163901558956,2022-03-14,Schleswig-Holstein
452073556,53.7846251,8.7960683,2,6,0.4433210784313725,7.649496897319785,2022-03-14,Niedersachsen
2422540831,54.4813068,11.1190179,0,3,0.1927941176470588,9.853118544249952,2022-03-14,Schleswig-Holstein
546622749,54.5762234,8.984346,0,3,0.5030637254901961,16.125648665645933,2022-03-14,Schleswig-Holstein
472117194,52.5697205,9.0598343,2,6,0.5961865258924083,6.414671657326002,2022-03-14,Niedersachsen
8285398756,54.6699089,9.2489568,2,6,0.2283897058823529,13.901953781564345,2022-03-14,Schleswig-Holstein
1684596654,54.2395618,8.913026,0,2,0.2536936274509804,6.479591360411487,2022-03-14,Schleswig-Holstein
1693792867,53.9849086,8.937121,0,2,0.3186053921568627,10.067385278373786,2022-03-14,Schleswig-Holstein
2173791910,54.1880741,9.0238734,0,3,0.4578112745098039,7.401561682686096,2022-03-14,Schleswig-Holstein
656213982,54.4679927,11.2568358,0,1,0.3548333333333333,4.539717054869663,2022-03-14,Schleswig-Holstein
1019285812,54.2398559,8.9083629,0,1,0.3623553921568627,5.335640183474396,2022-03-14,Schleswig-Holstein
2266702487,54.7259118,9.1228756,0,2,0.3827181372549019,8.800662373120545,2022-03-14,Schleswig-Holstein
4742600602,54.6254457,9.0608869,2,6,0.3239730392156862,7.681121186058761,2022-03-14,Schleswig-Holstein
256995618,53.3618852,8.1829694,2,6,0.4215024509803922,18.047807439369876,2022-03-14,Niedersachsen
2419047508,54.1858713,8.9325186,0,3,0.5106053921568626,10.484095886785914,2022-03-14,Schleswig-Holstein
3602182037,53.9970537,9.0651777,0,1,0.4332254901960784,14.227562893209964,2022-03-14,Schleswig-Holstein
1684609600,54.2363761,8.9051272,2,6,0.472219708396179,26.86083293769637,2022-03-14,Schleswig-Holstein
372945312,52.5865921,6.7604152,2,6,0.2409879336349924,8.828690171800119,2022-03-14,Niedersachsen
506457862,52.9750311,7.6612815,2,6,0.5600318627450981,14.387164390812114,2022-03-14,Niedersachsen
2285569924,54.6333007,9.043712,0,2,0.3928946078431372,4.769961592578129,2022-03-14,Schleswig-Holstein
1349122117,54.1461337,10.9094886,0,1,0.2902009803921568,14.483303895016384,2022-03-14,Schleswig-Holstein
1575978158,54.6295472,9.0291261,2,6,0.4707156862745097,17.188659338860138,2022-03-14,Schleswig-Holstein
491130431,52.6578824,7.0829272,2,6,0.5435,12.86603043319658,2022-03-14,Niedersachsen
447987674,53.0100354,7.7124907,2,6,0.3714117647058823,14.243005537814057,2022-03-14,Niedersachsen
