id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
1920579865,52.1989306,7.6189315,2,6,0.1240073529411764,13.70768794028682,2022-03-14,Nordrhein-Westfalen
3225553252,49.1956618,9.8928792,1,4,0.4115635997988939,18.736794355087408,2022-03-14,Baden-Württemberg
3462002585,47.9762562,11.4151667,2,6,0.319656862745098,13.455132977050416,2022-03-14,Bayern
3462002586,47.9817926,11.4108437,2,6,0.1030269607843137,23.117077332298404,2022-03-14,Bayern
3462002587,47.9849145,11.4049672,2,6,0.0883210784313725,32.837170795189934,2022-03-14,Bayern
3462002588,47.9889898,11.4022858,2,6,0.2514485294117646,19.8660973584061,2022-03-14,Bayern
3648043049,48.3872773,11.5188,2,6,0.276110294117647,9.605295920041527,2022-03-14,Bayern
4002658666,53.3800262,13.9201497,0,4,0.1937254901960784,15.652975912766044,2022-03-14,Brandenburg
4162023714,51.7058704,8.0872656,0,4,0.4519240196078431,11.378389540835428,2022-03-14,Nordrhein-Westfalen
4172624028,48.3003048,7.8976545,2,6,0.14075,16.253083095137008,2022-03-14,Baden-Württemberg
4274111752,51.7065447,8.0841534,0,4,0.4918872549019608,11.150234178720048,2022-03-14,Nordrhein-Westfalen
4354530807,47.88626,10.78327,2,6,0.1198308823529411,21.505768925637785,2022-03-14,Bayern
4354530814,47.89002,10.78371,2,6,0.0967475490196078,13.729543513329691,2022-03-14,Bayern
4354530816,47.89365,10.78345,0,4,0.1276323529411764,18.904373585882787,2022-03-14,Bayern
4354530817,47.8964833,10.78245,2,6,0.1485857843137254,15.87802739527856,2022-03-14,Bayern
4528867456,47.7202418,7.9469324,2,6,0.0859362745098039,13.022993370624732,2022-03-14,Baden-Württemberg
4528867474,47.7166635,7.9350315,2,6,0.1027965686274509,25.552843183546614,2022-03-14,Baden-Württemberg
4528867592,47.7122449,7.9276397,2,6,0.148438725490196,21.51277537546224,2022-03-14,Baden-Württemberg
4528867610,47.709737,7.935356,2,6,0.1134926470588235,18.69590063273494,2022-03-14,Baden-Württemberg
4528867640,47.708249,7.9262802,2,6,0.1193063725490196,25.39582471958708,2022-03-14,Baden-Württemberg
4674663979,51.862913,13.573492,0,2,0.3865122549019608,6.852161754467942,2022-03-14,Brandenburg
4674663980,51.865809,13.571353,0,4,0.268499245852187,11.980732911506792,2022-03-14,Brandenburg
4675545554,49.221125,9.8243117,2,6,0.2880392156862745,6.559499510626329,2022-03-14,Baden-Württemberg
4807999948,52.1982977,7.6298638,0,3,0.4520637254901959,10.65656841359048,2022-03-14,Nordrhein-Westfalen
4807999949,52.2060765,7.6199933,2,6,0.1292524509803921,13.535256179725716,2022-03-14,Nordrhein-Westfalen
4807999950,52.2036865,7.6222034,0,4,0.1885906862745098,25.07414946495424,2022-03-14,Nordrhein-Westfalen
4807999951,52.204155,7.6148998,0,4,0.1370024509803921,22.13062739371192,2022-03-14,Nordrhein-Westfalen
4807999952,52.2016037,7.6172601,0,5,0.2820186023127199,8.317852483889991,2022-03-14,Nordrhein-Westfalen
4807999953,52.1997856,7.6259558,0,4,0.4566348039215686,15.451657601701644,2022-03-14,Nordrhein-Westfalen
4816723456,48.9633615,10.0631326,0,4,0.1226274509803921,15.24005511253196,2022-03-14,Baden-Württemberg
4816723457,48.9660117,10.0597557,2,6,0.1087181372549019,17.795183288041038,2022-03-14,Baden-Württemberg
4816723458,48.9701765,10.0540312,2,6,0.1397745098039216,14.507376993894368,2022-03-14,Baden-Württemberg
4922732197,52.67585,13.666386,0,3,0.2513504901960784,9.876060395771397,2022-03-14,Brandenburg
5004291514,49.7353004,9.703557,2,6,0.0779264705882352,15.8678230812175,2022-03-14,Bayern
5016404096,51.4851735,6.4459113,0,1,0.5270367647058823,22.704910548423445,2022-03-14,Nordrhein-Westfalen
5016404097,51.4842756,6.4511867,0,2,0.2400171568627451,10.560652809600974,2022-03-14,Nordrhein-Westfalen
5016404098,51.4836805,6.456881,0,2,0.3548161764705883,21.69861648266891,2022-03-14,Nordrhein-Westfalen
5028590549,49.2384798,9.8060784,0,4,0.3120196078431372,11.30611408798649,2022-03-14,Baden-Württemberg
5028590550,49.2414709,9.8102975,0,2,0.2087745098039215,13.926331417833026,2022-03-14,Baden-Württemberg
5028590551,49.2413474,9.8167991,0,2,0.331421568627451,14.087024528353446,2022-03-14,Baden-Württemberg
5028590552,49.2443619,9.8147043,0,2,0.2579926470588236,16.773791603119015,2022-03-14,Baden-Württemberg
5401341948,51.6550283,6.2081521,0,2,0.2695465686274509,19.04438652716661,2022-03-14,Nordrhein-Westfalen
5469971594,51.4734107,6.4363098,0,2,0.2448480392156862,13.798107959734187,2022-03-14,Nordrhein-Westfalen
5627043340,49.1933717,9.8904419,0,4,0.4598210784313725,15.238056306504792,2022-03-14,Baden-Württemberg
5696000321,52.597509,13.662728,0,2,0.4478823529411764,7.520170846573616,2022-03-14,Brandenburg
5696000322,52.600321,13.661742,0,1,0.3533578431372549,12.67781699870093,2022-03-14,Brandenburg
5696000323,52.602794,13.659392,0,1,0.3289607843137254,6.776917079748604,2022-03-14,Brandenburg
5734646700,51.7114404,7.6615514,2,6,0.3050906862745098,10.157052797666068,2022-03-14,Nordrhein-Westfalen
5975708758,51.969278,13.420754,2,6,0.1236274509803921,16.424279985201732,2022-03-14,Brandenburg
5975708759,51.971526,13.416802,2,6,0.0939583333333333,15.353198131208124,2022-03-14,Brandenburg
5975708760,51.975992,13.4212314,0,4,0.0858578431372549,11.737622693464315,2022-03-14,Brandenburg
6155792831,52.8426587,9.0481281,0,1,0.5091887254901961,7.704383107501793,2022-03-14,Niedersachsen
6155835605,52.8391619,9.0473476,0,3,0.3206385118149824,9.91661228982696,2022-03-14,Niedersachsen
6155835606,52.8500775,9.0604058,0,3,0.3346176470588236,9.26775683545697,2022-03-14,Niedersachsen
6155835607,52.8467046,9.05811,0,2,0.3330098039215686,9.015418671772542,2022-03-14,Niedersachsen
6155835608,52.8493127,9.0667259,0,3,0.436921568627451,16.26975697729995,2022-03-14,Niedersachsen
6155835609,52.8455729,9.0654206,0,4,0.5274044117647059,17.446722511217953,2022-03-14,Niedersachsen
6155835610,52.8424484,9.0644404,0,3,0.4207205882352942,8.485102871464328,2022-03-14,Niedersachsen
6155864906,52.848125,9.07264,0,3,0.326781862745098,10.2495195191109,2022-03-14,Niedersachsen
6155864907,52.8445964,9.0724701,0,4,0.3798529411764705,16.444857545422817,2022-03-14,Niedersachsen
6203973644,49.0496818,10.1194415,0,2,0.4260686274509803,11.786444196985856,2022-03-14,Baden-Württemberg
6203973664,49.056192,10.1247091,0,3,0.1324583333333333,13.25904608961277,2022-03-14,Baden-Württemberg
6203973680,49.0593757,10.1292944,0,4,0.1181323529411765,15.753928750589951,2022-03-14,Baden-Württemberg
6284661904,52.0227115,7.6926975,1,2,0.2334117647058823,10.023654099327995,2022-03-14,Nordrhein-Westfalen
6300928045,50.1130889,7.5430414,0,3,0.2040098039215686,13.83491264597105,2022-03-14,Rheinland-Pfalz
7352355403,53.332141,13.779432,0,2,0.307125,10.537657160350609,2022-03-14,Brandenburg
7765447439,53.0561147,13.9779587,2,6,0.2959975490196078,9.621054863872716,2022-03-14,Brandenburg
7887944732,52.465373,14.437692,0,3,0.1668946078431372,14.592145803378036,2022-03-14,Brandenburg
7887944733,52.459571,14.435102,1,2,0.2123480392156862,13.70746608754664,2022-03-14,Brandenburg
7926558459,51.1377793,11.9557625,2,6,0.5642058823529412,6.630866492478197,2022-03-14,Sachsen-Anhalt
7926558461,51.1454409,11.9588054,2,6,0.4742377450980392,8.94679543821756,2022-03-14,Sachsen-Anhalt
7926558463,51.1481156,11.9637797,2,6,0.4832058823529412,11.409630883191864,2022-03-14,Sachsen-Anhalt
7956312861,53.275654,13.965821,0,2,0.227110294117647,19.205750826104047,2022-03-14,Brandenburg
7956312862,53.2714859,13.967211,0,2,0.1996862745098039,13.41864961598522,2022-03-14,Brandenburg
7956312863,53.269081,13.9590271,0,3,0.2012328431372549,13.888628458808414,2022-03-14,Brandenburg
8284561698,53.283386,13.9559,2,6,0.1797401960784314,12.006875234254403,2022-03-14,Brandenburg
8408959662,51.4568476,6.4038692,0,3,0.2958308823529412,12.81340493643065,2022-03-14,Nordrhein-Westfalen
8408959665,51.4592107,6.3983244,0,2,0.3883308823529411,10.073681160222824,2022-03-14,Nordrhein-Westfalen
8638167219,51.5201427,8.835606,0,4,0.2340833333333333,17.215380368066853,2022-03-14,Nordrhein-Westfalen
8725404855,52.593922,13.495392,0,4,0.2110147058823529,15.658042494323736,2022-03-14,Berlin
8867998986,51.7141099,8.862925,0,2,0.2910482654600302,17.225655951415934,2022-03-14,Nordrhein-Westfalen
8867998989,51.7107917,8.8616649,0,2,0.257272498743087,12.786173470233893,2022-03-14,Nordrhein-Westfalen
8867998992,51.7096596,8.8674945,2,6,0.3268504901960784,9.19840068464704,2022-03-14,Nordrhein-Westfalen
8867998993,51.7137465,8.8711166,2,6,0.3217720588235294,9.79290571510143,2022-03-14,Nordrhein-Westfalen
8867998994,51.7064986,8.8657547,2,6,0.4059534313725491,13.764258102445488,2022-03-14,Nordrhein-Westfalen
8867998995,51.7058189,8.8714899,2,6,0.2949607843137255,16.44047574734563,2022-03-14,Nordrhein-Westfalen
8895117915,51.8327728,8.9237141,2,6,0.1572965686274509,15.829978266514203,2022-03-14,Nordrhein-Westfalen
9097215196,51.6575351,6.2058886,2,6,0.205875,11.473047473337903,2022-03-14,Nordrhein-Westfalen
9097215197,51.6609507,6.2084437,2,6,0.1872769607843137,8.52410553943981,2022-03-14,Nordrhein-Westfalen
