id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
367796903,49.5039877,10.7148032,0,4,0.1861446078431372,9.986482562184632,2022-03-14,Bayern
371040848,49.4998275,10.7156896,0,5,0.5140539215686275,7.167315615674032,2022-03-14,Bayern
1023365673,49.9756735,7.7863805,0,3,0.1865196078431372,13.515406749615096,2022-03-14,Rheinland-Pfalz
1023365682,49.9764853,7.7824233,2,6,0.1937156862745097,11.293086642921542,2022-03-14,Rheinland-Pfalz
1023365688,49.9749573,7.7903585,2,6,0.1304019607843137,14.556411149134371,2022-03-14,Rheinland-Pfalz
1023365696,49.9729797,7.7918038,2,6,0.1436372549019608,14.394823202963344,2022-03-14,Rheinland-Pfalz
1024810656,51.2809206,13.2096901,2,6,0.5311082749996777,13.576829136857125,2022-03-14,Sachsen
1188355654,51.1976933,10.7263258,2,6,0.2591225490196078,13.842046240221176,2022-03-14,Thüringen
1369654388,49.4673364,10.7496082,0,4,0.3437303921568627,10.717317082050204,2022-03-14,Bayern
1369654389,49.4689583,10.7453597,0,3,0.327421568627451,8.168248620179497,2022-03-14,Bayern
1546112900,50.6006985,9.1687193,2,6,0.352953431372549,11.389309745381352,2022-03-14,Hessen
1575815594,49.4976183,10.7227732,0,3,0.3643823529411764,7.381647379243732,2022-03-14,Bayern
1575815619,49.5002117,10.7220203,0,4,0.2402916666666666,13.875001400929804,2022-03-14,Bayern
1916246078,50.5951939,9.183635,0,3,0.3463504901960784,9.462330258652743,2022-03-14,Hessen
1916246084,50.595476,9.1733183,0,3,0.3870098039215686,8.000557895248956,2022-03-14,Hessen
1916246094,50.5975619,9.1808694,0,4,0.3936985294117647,8.283405086108745,2022-03-14,Hessen
1916246103,50.6003249,9.172439,0,4,0.3438406862745098,6.7712042139159525,2022-03-14,Hessen
2041810668,51.1879551,10.7486826,0,4,0.3838161764705882,13.259746687432294,2022-03-14,Thüringen
2041810669,51.1952194,10.7337635,1,4,0.3398994469582704,12.197905594102508,2022-03-14,Thüringen
2303387887,48.4486372,9.759196,0,4,0.6031225490196079,12.980850280274575,2022-03-14,Baden-Württemberg
2303387900,48.448059,9.764142,0,3,0.4767377450980392,9.253226257411166,2022-03-14,Baden-Württemberg
2303387907,48.4513325,9.7629887,0,3,0.4278602941176471,10.588787500732463,2022-03-14,Baden-Württemberg
2819434178,51.2433517,10.2917078,0,3,0.3846078431372549,8.407226748814937,2022-03-14,Thüringen
2819434184,51.2454625,10.2884741,0,3,0.4660196078431373,9.71323198162997,2022-03-14,Thüringen
2819434186,51.247418,10.2844803,0,2,0.229156862745098,10.023116887593607,2022-03-14,Thüringen
2819438927,51.2582686,10.2819092,0,3,0.3189019607843137,8.245508806632767,2022-03-14,Thüringen
3782524392,51.2752993,13.2187022,2,6,0.6183848039215686,12.871188420184078,2022-03-14,Sachsen
3782524397,51.279045,13.2136567,2,6,0.5761421568627451,9.47076642802378,2022-03-14,Sachsen
3868037313,52.7917926,13.4532259,0,3,0.2784062342885872,7.7825599624815345,2022-03-14,Brandenburg
3894081061,51.5900856,6.7723909,0,4,0.1147990196078431,11.538466439284257,2022-03-14,Nordrhein-Westfalen
3986972554,53.3347463,13.7722394,0,3,0.3828970588235294,5.64150460507381,2022-03-14,Brandenburg
3986972555,53.334829,13.7768447,0,4,0.4398139768728004,8.161808148237396,2022-03-14,Brandenburg
3996237478,51.3465248,13.3831483,2,6,0.5885098039215686,9.974742222693845,2022-03-14,Sachsen
4001358834,53.3452903,13.8876502,2,6,0.2912418300653595,12.196074165013584,2022-03-14,Brandenburg
4001586656,53.3585334,13.9024663,0,2,0.3321348039215686,8.945813590329209,2022-03-14,Brandenburg
4002312803,53.3647019,13.9244146,0,2,0.2099117647058823,9.479778497927692,2022-03-14,Brandenburg
4002658665,53.3760347,13.9426235,0,5,0.3381887254901961,8.822377368036232,2022-03-14,Brandenburg
4002774525,53.3717414,13.9615342,0,5,0.1350563725490196,10.4292301353141,2022-03-14,Brandenburg
4043329419,51.8774075,13.5638233,0,4,0.2125710784313725,13.545216699389533,2022-03-14,Brandenburg
4043329423,51.8781534,13.5469459,2,6,0.4133480392156862,14.430644010272209,2022-03-14,Brandenburg
4046516208,52.5364353,14.3328279,0,3,0.2083235294117646,7.466303077574942,2022-03-14,Brandenburg
4046516212,52.5395402,14.3351168,0,3,0.2429877450980392,7.454589804212072,2022-03-14,Brandenburg
4046516215,52.5414911,14.3390661,0,3,0.2290024509803921,11.145785301912715,2022-03-14,Brandenburg
4358888421,51.8189016,8.9253573,0,4,0.4272423328305681,14.180896740736795,2022-03-14,Nordrhein-Westfalen
4580673681,53.3706331,13.9162691,2,6,0.250031862745098,9.39944127734292,2022-03-14,Brandenburg
4580673682,53.3719813,13.913229,2,6,0.1849926470588235,7.336020094928418,2022-03-14,Brandenburg
4779877921,52.438347,14.482875,0,2,0.3435545500251383,5.485962415114338,2022-03-14,Brandenburg
4779877922,52.442095,14.48467,0,2,0.2896128707893414,11.614699662471612,2022-03-14,Brandenburg
4779877923,52.448642,14.487183,0,1,0.2515759803921568,11.80055964875815,2022-03-14,Brandenburg
4833515970,53.3280484,13.7756464,0,3,0.2081176470588235,19.04411947598396,2022-03-14,Brandenburg
4907889192,52.0047254,10.0167943,0,2,0.3601323529411764,23.78842613176203,2022-03-14,Niedersachsen
4907889193,52.0076126,10.0165177,0,2,0.414264705882353,9.834170273406531,2022-03-14,Niedersachsen
4907889194,52.0101952,10.0155127,0,2,0.3323995098039216,7.095574686358956,2022-03-14,Niedersachsen
4958773189,48.2338971,7.9809408,0,4,0.1838039215686274,17.936725979232296,2022-03-14,Baden-Württemberg
4988647394,53.5913527,10.6503168,0,4,0.2214044117647059,13.3041648215769,2022-03-14,Schleswig-Holstein
4988656277,53.5938353,10.64884,0,2,0.2271691176470588,9.61177135030965,2022-03-14,Schleswig-Holstein
4988680540,53.5893461,10.6532121,0,4,0.2586936274509804,9.29435728867598,2022-03-14,Schleswig-Holstein
4990070364,49.7319642,9.7039638,0,4,0.4135024509803922,11.376274914317149,2022-03-14,Bayern
5241100123,53.218965,13.962907,2,6,0.3760343137254901,7.782687563425452,2022-03-14,Brandenburg
5241100124,53.222196,13.953033,0,2,0.2201004901960784,9.260149853770598,2022-03-14,Brandenburg
5241100125,53.225045,13.955076,0,5,0.3034681372549019,9.353168721318198,2022-03-14,Brandenburg
5246286436,53.409139,14.048687,0,3,0.4201323529411765,5.927317596941245,2022-03-14,Brandenburg
5246325209,53.2558075,14.0241324,2,6,0.3118480392156863,9.051170631626482,2022-03-14,Brandenburg
5248739798,52.0089591,10.0240996,0,3,0.4150759803921568,13.612623157093164,2022-03-14,Niedersachsen
5248739799,52.0118936,10.0226651,0,2,0.351593137254902,12.895420797191925,2022-03-14,Niedersachsen
5349206473,53.5890011,10.6483599,0,3,0.2436151960784313,15.077220818420344,2022-03-14,Schleswig-Holstein
5349216656,53.5920321,10.6452342,0,3,0.3858651960784313,6.457216345780856,2022-03-14,Schleswig-Holstein
5426993606,52.7917941,13.462345,2,6,0.2509877450980392,19.46287327353352,2022-03-14,Brandenburg
5426993607,52.79305,13.457273,0,4,0.4357818627450981,14.684029298932773,2022-03-14,Brandenburg
5459192510,51.9440466,10.4932467,0,3,0.4939362745098039,12.565182920455658,2022-03-14,Niedersachsen
